name,gene,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,lfcSE,stat,PValue,PAdj,FDR,falsePos,OTA_1_R1,OTA_1_R2,OTA_1_R3,OTA_2_R1,OTA_2_R2,OTA_2_R3,OTA_3_R1,OTA_3_R2,OTA_3_R3,OTA_4_R1,OTA_4_R2,OTA_4_R3,PTA_1_R1,PTA_1_R2,PTA_1_R3,PTA_2_R1,PTA_2_R2,PTA_2_R3,PTA_3_R1,PTA_3_R2,PTA_3_R3,PTA_4_R1,PTA_4_R2,PTA_4_R3
SCA-6_Chr8v1_21307,SCA-6_Chr8v1_21307,83.4,75,91.8,1.128,-0.5,0.59,0.3,7.70E-01,1.00E+00,0.9998,13270,51.5,78.8,45.1,59.2,33.8,50.7,414.1,42.7,44.1,42,29.2,9,9.2,159.6,21.7,388.9,166.2,61.8,71.8,73.5,70.5,46.2,25.9,6.8
SCA-6_Chr8v1_21308,OFT16,118.4,135,101.8,0.792,-0.5,0.48,-0.7,4.80E-01,1.00E+00,0.9998,13271,180.2,264.4,118.3,147,132.3,184.8,141.5,59.8,31.2,206.3,44.8,109.2,277.6,86.4,105.5,0,72.4,55.5,148,57.1,141,119,73.7,85
SCA-6_Chr8v1_21309,SCA-6_Chr8v1_21309,38.9,29,48.8,1.258,-0.5,0.69,0.48,6.30E-01,1.00E+00,0.9998,13272,4,8.1,37,0,0,12.3,9.4,70.2,68.8,38.3,82.3,17.6,15.8,52.3,19.8,71.3,14.7,88.7,17.9,30.7,0,52.2,87.4,135.1
SCA-6_Chr8v1_21310,PP126,75.1,59.1,91.2,1.587,-0.5,0.57,1.18,2.40E-01,1.00E+00,0.9998,13273,70.3,55.7,58.7,142.9,55.9,67.9,61.4,49.3,38.7,84,23.8,0,201.3,213.3,49.6,307,21.4,30.4,85.2,27.4,25,71.9,18.8,43.2
SCA-6_Chr8v1_21313,TSR1,133.9,149.3,118.5,0.838,-0.5,0.41,-0.61,5.40E-01,1.00E+00,0.9998,13274,157.4,198.3,186,136.8,108.8,148.8,206,182.2,121.5,135.9,94.1,115.4,92.1,91.6,187.6,0,146.1,187.2,154.7,166.8,61.4,148.2,98.1,88.2
SCA-6_Chr8v1_21315,PP413,57.2,65.7,48.6,0.769,-0.5,0.48,-0.78,4.30E-01,1.00E+00,0.9998,13275,48.5,74.2,85.8,59.2,105.8,42.5,77,75.9,26.9,109.9,30.2,52.2,26.3,17,48.7,0,72.4,27.8,118.8,50.5,108,39.4,39.7,35
SCA-6_Chr8v1_21316,MCPAL,44,45.7,42.3,0.788,-0.5,0.61,-0.56,5.70E-01,1.00E+00,0.9998,13276,59.4,15.1,55.1,0,86.7,35.2,8.3,85.4,48.4,25.9,52.1,76.4,30.3,13.1,58.6,0,24.1,86.9,4.5,32.9,31.8,23.1,85.9,116.4
SCA-6_Chr8v1_21318,AAE1,16.3,15.9,16.7,1.128,-0.5,0.96,0.18,8.60E-01,1.00E+00,0.9998,13277,0,0,0,47,10.3,13.9,25,31.3,14,0,39.3,9.5,21.1,0,0,0,48.3,14.3,12.3,25.2,28.4,20.6,21.9,8.6
SCA-6_Chr8v1_21319,SCA-6_Chr8v1_21319,61.1,76.8,45.3,0.647,-0.5,0.6,-1.05,2.90E-01,1.00E+00,0.9998,13278,95,125.2,140.8,89.8,114.6,74.4,63.5,31.3,18.3,90.2,44.8,33.7,50,0,145.2,0,56.3,65.4,5.6,49.4,12.5,65.1,43.2,50.9
SCA-6_Chr8v1_21320,DPM1,69.8,74.2,65.5,0.908,-0.5,0.47,-0.3,7.70E-01,1.00E+00,0.9998,13279,66.3,73.1,75.8,200,36.7,95.7,25,38,7.5,106.2,48.4,117.3,142.1,62.8,105.5,87.3,48.3,59.1,11.2,12.1,108,39.4,29.5,80.5
SCA-6_Chr8v1_21321,GLGB2,273.3,297.4,249.2,0.81,-0.5,0.26,-1.18,2.40E-01,1.00E+00,0.9998,13280,290.1,184.4,488.4,100,273.4,370.4,201.8,179.4,303.2,132.2,576.7,468.5,180.2,106,274.2,355.7,201.1,248.1,293.8,255.6,287.6,214.1,289.8,284.7
SCA-6_Chr8v1_21322,SMD3B,417.7,406.5,428.9,0.907,-0.5,0.29,-0.48,6.30E-01,1.00E+00,0.9998,13281,278.2,542.7,379.1,700.2,464.5,170.9,182.1,365.3,243,594.1,356.4,601.9,348.7,468.4,406,364.7,265.4,518.5,144.6,227.1,148.9,450.5,732.1,1071.5
SCA-6_Chr8v1_21323,Y2060,566.2,649.5,482.8,0.747,-0.5,0.28,-1.52,1.30E-01,1.00E+00,0.9998,13282,581.1,251.6,512.7,489.9,368.9,574,624.3,688.9,1200.8,459.5,604.1,1438.4,573.6,474.9,470.9,347.9,584.4,535.6,646.9,649.5,490,509.5,265.4,244.7
SCA-6_Chr8v1_21324,CCB24,15.6,15.4,15.7,0.902,-0.5,1.15,-0.13,9.00E-01,1.00E+00,0.9998,13283,41.6,17.4,52.4,0,0,23.7,0,4.7,0,17.3,7.3,20.9,69.7,32.7,10.8,0,0,16.1,0,0,0,0.9,5.6,52.8
SCA-6_Chr8v1_21326,CATA1,17.9,18.4,17.4,0.946,-0.5,0.76,-0.1,9.20E-01,1.00E+00,0.9998,13284,13.9,15.1,18.1,0,0,18.8,55.1,23.7,8.6,14.8,39.3,13.8,17.1,0,12.6,0,63,2.7,39.2,13.2,21.6,27.4,7.6,5
SCA-6_Chr8v1_21327,CATA1,605.7,601.5,609.9,0.846,-0.5,0.37,-0.64,5.20E-01,1.00E+00,0.9998,13285,359.4,337.4,471.2,175.6,448.3,635.3,218.5,932.8,938.5,219.9,1370.9,1110.3,64.5,397.7,374.4,998.3,478.5,868.7,281.4,1049.9,313.8,334,1076.7,1081.1
SCA-6_Chr8v1_21328,NLP4,122.7,125.2,120.2,0.935,-0.5,0.57,-0.17,8.60E-01,1.00E+00,0.9998,13286,85.1,29,130,130.6,4.4,57.2,200.8,242,229,72.9,167.2,153.8,21.1,164.9,102.8,0,46.9,63.6,180.5,392.8,129.6,166.1,100.1,74.1
SCA-6_Chr8v1_21329,TFC5,151.5,167.7,135.3,0.84,-0.5,0.47,-0.53,5.90E-01,1.00E+00,0.9998,13287,274.2,165.8,147.1,449.1,25,130.8,135.3,172.7,187.1,142,72.2,111.1,348.7,72,133.5,0,182.3,107.5,155.8,119.6,222.8,160.1,60,61.9
SCA-6_Chr8v1_21330,NPC1,249.9,254.9,244.8,0.915,-0.5,0.31,-0.42,6.80E-01,1.00E+00,0.9998,13288,285.1,331.6,231.1,281.7,277.8,288.6,205,136.6,204.3,349.6,137.1,330.4,311.8,191,286,684.4,181,98.5,229.8,152.5,205.8,365.7,122.5,109.2
SCA-6_Chr8v1_21331,PIX13,31.4,24.4,38.5,1.352,-0.5,0.69,0.63,5.30E-01,1.00E+00,0.9998,13289,15.8,12.8,7.2,40.8,25,22.1,67.6,46.5,9.7,7.4,3.7,34.2,0,0,36.1,110.2,1.3,14.3,100.9,42.8,78.4,27.4,15.8,34.6
SCA-6_Chr8v1_21333,PBL21,113.7,123,104.4,0.847,-0.5,0.53,-0.45,6.50E-01,1.00E+00,0.9998,13290,125.7,100.9,210.3,100,117.6,105.5,107.2,167,108.6,65.5,161.8,105.4,114.5,0,100.1,0,134,169.3,102,73.5,58,165.3,178.4,157.4
SCA-6_Chr8v1_21335,BRPF3,37.1,38.4,35.9,0.715,-0.5,0.6,-0.8,4.20E-01,1.00E+00,0.9998,13291,58.4,51,46.9,36.7,101.4,28.6,30.2,24.7,11.8,43.2,18.3,9,102.6,0,10.8,143.4,4,27.8,4.5,13.2,52.3,32.5,19.8,20
SCA-6_Chr8v1_21336,PP142,194.8,181.5,208.1,1.105,-0.5,0.42,0.34,7.30E-01,1.00E+00,0.9998,13292,167.3,207.6,63.2,208.2,224.9,100.6,239.3,188.8,168.8,302.6,83.2,223.6,446,409.5,191.2,2,248,97.6,223.1,125.1,326.3,273.2,75.2,80.5
SCA-6_Chr8v1_21337,TNG2,32.4,26.7,38.2,1.381,-0.5,0.71,0.66,5.10E-01,1.00E+00,0.9998,13293,0,40.6,55.1,38.8,38.2,44.2,0,33.2,25.8,25.9,11.9,6.6,11.8,0,74,130.7,25.5,77.9,39.2,35.1,34.1,10.3,5.6,14.1
SCA-6_Chr8v1_21338,SCA-6_Chr8v1_21338,6.3,5.8,6.7,1.526,-0.5,1.28,0.48,6.30E-01,1.00E+00,0.9998,13294,3,0,4.5,0,0,6.5,18.7,6.6,12.9,0,17.4,0,0,0,0,0,5.4,26.9,0,20.8,3.4,1.7,13.7,8.6
SCA-6_Chr8v1_21339,OPR1,5.9,7.2,4.5,0.932,-0.5,1.72,-0.06,9.50E-01,1.00E+00,0.9998,13295,0,0,0,0,4.4,0,6.2,17.1,36.6,6.2,16.5,0,0,0,0,0,0,0,0,18.7,33,0,0,2.3
SCA-6_Chr8v1_21340,IO,50.1,51.6,48.6,1.135,-0.5,0.68,0.27,7.90E-01,1.00E+00,0.9998,13296,96,29,91.2,0,54.4,177.4,30.2,26.6,59.1,2.5,48.4,4.7,100,0,59.5,0,26.8,97.6,120,103.1,13.6,34.3,10.7,17.7
SCA-6_Chr8v1_21341,PP416,5.6,3.1,8,2.65,-0.5,1.55,0.91,3.70E-01,1.00E+00,0.9998,13297,0,12.8,12.6,0,0,4.9,0,1.9,0,0,5.5,0,42.1,0,0,0,13.4,0,24.7,1.1,0,14.6,0,0
SCA-6_Chr8v1_21342,YHLA,242.3,267.8,216.8,0.825,-0.5,0.19,-1.45,1.50E-01,1.00E+00,0.9998,13298,250.5,274.8,219.4,334.8,299.8,298.4,211.2,224.9,238.7,352,239.4,269.2,231.6,290.5,180.4,103.7,268.1,189,209.7,204.1,238.7,212.4,248.1,225.1
SCA-6_Chr8v1_21343,CC115,192.7,206.4,179,0.909,-0.5,0.47,-0.29,7.70E-01,1.00E+00,0.9998,13299,201,430.2,160.7,322.5,405.7,171.7,91.6,100.6,95.7,254.4,94.1,149.1,467.1,171.4,171.4,0,156.8,146,233.2,74.6,283.1,190.1,101.7,152.8
SCA-6_Chr8v1_21344,PUB43,144.6,144.5,144.7,0.982,-0.5,0.35,-0.08,9.40E-01,1.00E+00,0.9998,13300,109.9,156.5,148.9,167.4,52.9,162.7,260.1,114.8,78.5,201.3,127,153.8,164.5,6.5,184,140.6,148.8,129.9,196.2,131.7,225.1,126.7,127.1,155.1
SCA-6_Chr8v1_21345,FK117,104.9,127.2,82.5,0.659,-0.5,0.35,-1.74,8.20E-02,1.00E+00,0.9998,13301,96,163.5,157.1,98,252.8,184.8,95.7,73.1,105.4,154.4,75.9,70.3,106.6,45.8,72.2,182.8,77.7,83.3,105.4,27.4,97.8,115.6,35.6,40
SCA-6_Chr8v1_21346,CNPY1,30.7,32.4,29,0.803,-0.5,0.73,-0.43,6.70E-01,1.00E+00,0.9998,13302,30.7,26.7,49.6,0,35.3,62.1,8.3,30.4,24.7,44.5,48.4,28,0,0,67.7,0,29.5,62.7,17.9,29.6,21.6,5.1,57.4,56.4
SCA-6_Chr8v1_21347,P2C27,240.2,242.1,238.3,0.913,-0.5,0.21,-0.61,5.40E-01,1.00E+00,0.9998,13303,170.3,202.9,231.1,198,257.2,243.7,287.2,264.8,254.8,156.9,177.3,460.9,202.6,177.9,120.9,213.9,252,177.3,283.7,199.7,250.1,256.1,332,393.9
SCA-6_Chr8v1_21349,GLR33,139.9,151.6,128.3,0.84,-0.5,0.51,-0.49,6.20E-01,1.00E+00,0.9998,13304,166.3,87,126.4,157.2,223.4,111.2,140.5,169.9,101.1,224.8,128.9,182.3,253.9,1.3,240,0,187.7,156.7,130.1,118.5,97.8,108.8,144.4,101
SCA-6_Chr8v1_21350,SCA-6_Chr8v1_21350,266.8,281.4,252.3,0.993,-0.5,0.73,-0.01,9.90E-01,1.00E+00,0.9998,13305,536.6,410.5,541.6,261.3,457.1,309.1,165.4,0,69.9,431.1,93.2,100.6,385.5,600.5,563.8,0,168.9,370.8,42.6,53.8,89.8,184.1,127.1,440.2
SCA-6_Chr8v1_21351,IRE1B,238.8,236.5,241,1.091,-0.5,0.3,0.41,6.80E-01,1.00E+00,0.9998,13306,219.8,253.9,132.7,281.7,202.8,265.7,197.7,187.9,248.3,478,180,189.4,451.3,293.1,229.1,27.5,300.3,103,392.4,242.5,233,274.9,189.6,155.5
SCA-6_Chr8v1_21352,G3PB,50.4,65,35.8,0.556,-0.5,0.76,-1.11,2.70E-01,1.00E+00,0.9998,13307,44.5,16.2,215.7,128.6,0,21.3,29.1,40.8,106.4,9.9,47.5,119.6,27.6,61.5,101,0,17.4,78.8,0,23,0,25.7,43.7,50.5
SCA-6_Chr8v1_21353,SCA-6_Chr8v1_21353,235.2,189.8,280.6,1.35,-0.5,0.4,1.07,2.80E-01,1.00E+00,0.9998,13308,243.5,61.5,374.6,0,85.2,112.8,206,342.6,147.3,109.9,366.5,227.4,234.2,229,222.8,491.4,270.8,382.4,229.8,160.2,156.9,183.3,383.3,422.5
SCA-6_Chr8v1_21355,ZDHC3,61.1,77,45.1,0.618,-0.5,0.58,-1.19,2.30E-01,1.00E+00,0.9998,13309,99,136.8,64.1,167.4,113.2,51.5,26,25.6,46.2,144.5,13.7,36.6,205.2,34,28.9,0,2.7,42.1,11.2,26.3,72.8,83.9,12.7,20.9
SCA-6_Chr8v1_21358,FKB18,70.7,71.4,70,1.018,-0.5,0.56,0.05,9.60E-01,1.00E+00,0.9998,13310,68.3,51,114.6,0,89.7,58.9,119.7,70.2,82.8,54.3,74.9,72.2,222.4,10.5,81.2,0,131.4,86,23.5,95.4,39.8,77.9,41.2,30.9
SCA-6_Chr8v1_21359,OST1A,113.2,71.3,155.1,1.496,-0.5,0.54,1.08,2.80E-01,1.00E+00,0.9998,13311,44.5,38.3,101.1,30.6,0,49.9,46.8,155.6,122.6,22.2,178.2,66,21.1,43.2,48.7,299.6,52.3,280.3,41.5,189.8,17.1,144.7,414.3,308.4
SCA-6_Chr8v1_21360,OEP21,107.8,82.5,133,1.345,-0.5,0.39,1.1,2.70E-01,1.00E+00,0.9998,13312,52.5,70.7,137.2,83.7,95.5,40.1,105.1,79.7,104.3,38.3,55.7,127.7,127.6,0,106.4,293.4,128.7,162.1,144.6,97.6,71.6,83.1,143.9,237.4
SCA-6_Chr8v1_21362,MCD1,77.7,74.8,80.6,0.894,-0.5,0.39,-0.41,6.80E-01,1.00E+00,0.9998,13313,67.3,89.3,130,95.9,97,70.3,68.7,53.1,41.9,50.6,44.8,89.2,73.7,0,73.1,200,69.7,77,78.5,50.5,80.7,63.4,58.5,141.9
SCA-6_Chr8v1_21363,MSSP2,36.8,47.8,25.8,0.615,-0.5,0.61,-1.16,2.50E-01,1.00E+00,0.9998,13314,66.3,62.6,66.8,0,95.5,28.6,91.6,35.1,34.4,49.4,25.6,17.1,64.5,15.7,25.3,0,13.4,45.7,22.4,20.8,1.1,42.8,14.2,44.1
SCA-6_Chr8v1_21364,ATL54,11.6,16.5,6.6,0.461,-0.5,1.1,-1.02,3.10E-01,1.00E+00,0.9998,13315,13.9,0,20.8,65.3,0,14.7,14.6,3.8,11.8,0,52.1,1.4,0,0,6.3,0,4,47.5,0,9.9,0,1.7,8.6,1.4
SCA-6_Chr8v1_21365,BH096,50.1,54.9,45.4,0.829,-0.5,0.69,-0.39,6.90E-01,1.00E+00,0.9998,13316,87.1,60.3,125.5,2,51.4,33.5,8.3,35.1,26.9,27.2,103.3,98.3,89.5,62.8,39.7,0,63,60,1.1,12.1,0,57.4,78.3,80.5
SCA-6_Chr8v1_21368,DLO2,6.9,8.3,5.5,0.797,-0.5,1.66,-0.2,8.40E-01,1.00E+00,0.9998,13317,0,0,11.7,49,13.2,22.1,0,0,3.2,0,0,0,0,0,38.8,0,0,10.7,0,0,0,2.6,13.2,0.5
SCA-6_Chr8v1_21369,CAP16,10.4,8.9,12,1.313,-0.5,0.79,0.5,6.20E-01,1.00E+00,0.9998,13318,13.9,12.8,9.9,0,13.2,0,10.4,5.7,8.6,2.5,21,8.5,13.2,0,28,0,0,20.6,11.2,12.1,19.3,7.7,17.8,14.1
SCA-6_Chr8v1_21370,DTX27,19,25.5,12.4,0.496,-0.5,0.76,-1.34,1.80E-01,1.00E+00,0.9998,13319,25.7,7,11.7,0,23.5,54.8,43.7,31.3,22.6,40.8,28.3,17.1,9.2,0,0,0,25.5,18.8,20.2,51.6,4.5,3.4,4.1,11.8
SCA-6_Chr8v1_21371,DTX27,1.4,1.4,1.4,0.69,-0.5,2.58,-0.21,8.40E-01,1.00E+00,0.9998,13320,0,0,0.9,0,0,3.3,0,0,0,0,4.6,7.6,0,0,0,0,0,9,0,0,0,0,2,5.5
SCA-6_Chr8v1_21376,PUP3,24.9,15.5,34.2,2.259,-0.5,0.86,1.37,1.70E-01,1.00E+00,0.9998,13321,8.9,4.6,15.3,0,0,1.6,17.7,39.9,10.8,17.3,52.1,17.6,0,0,53.2,0,4,34,48.2,115.2,27.3,58.2,24.9,45.9
SCA-6_Chr8v1_21377,DNAJ1,10.3,10.1,10.5,1.017,-0.5,1.13,0.02,9.80E-01,1.00E+00,0.9998,13322,6.9,0,10.8,0,0,4.1,0,10.4,18.3,21,28.3,20.9,0,0,0,0,4,33.1,0,9.9,35.2,18,17.3,8.2
SCA-6_Chr8v1_21379,PUR7,21.3,22.6,20.1,0.857,-0.5,0.74,-0.3,7.60E-01,1.00E+00,0.9998,13323,50.5,18.6,24.4,30.6,0,11.4,44.7,6.6,7.5,49.4,14.6,12.3,6.6,0,45.1,0,34.9,1.8,34.8,6.6,22.7,14.6,38.1,35.5
SCA-6_Chr8v1_21401,SCA-6_Chr8v1_21401,35.5,36.4,34.5,0.983,-0.5,0.56,-0.04,9.60E-01,1.00E+00,0.9998,13324,46.5,24.4,52.4,6.1,1.5,41.7,41.6,54.1,43,58.1,36.6,31.3,53.9,3.9,39.7,0,37.5,48.4,23.5,40.6,50,54.8,38.6,23.2
SCA-6_Chr8v1_21403,PPOX1,64.2,69.6,58.9,0.876,-0.5,0.35,-0.54,5.90E-01,1.00E+00,0.9998,13325,118.8,58,94.8,53.1,72,29.4,33.3,82.6,96.8,67.9,74.9,53.6,44.7,61.5,48.7,10.2,48.3,63.6,80.7,84.5,30.7,78.8,76.3,78.7
SCA-6_Chr8v1_21406,TIR1L,621.1,653.5,588.6,0.888,-0.5,0.25,-0.69,4.90E-01,1.00E+00,0.9998,13326,674.2,854.6,464.9,1575.9,855.4,386.7,565,409.9,288.1,690.5,424.1,653.2,606.5,735.3,423.1,812.3,727.9,395.8,497.8,509.1,568.4,587.5,486,714
SCA-6_Chr8v1_21407,GEML1,171.7,147.1,196.3,1.114,-0.5,0.53,0.29,7.70E-01,1.00E+00,0.9998,13327,83.2,34.8,93,108.2,0,106.3,106.1,401.4,252.6,22.2,252.2,304.8,9.2,47.1,92,386.5,155.5,300,154.7,273.2,89.8,222.7,377.7,247
SCA-6_Chr8v1_21408,ZHD1,675,772.8,577.3,0.932,-0.5,0.44,-0.23,8.20E-01,1.00E+00,0.9998,13328,1091,1600.2,608.4,2041.3,831.9,759.6,330.9,126.2,151.6,1425.4,109.7,197,1768.3,953.8,776.7,303.3,412.9,249,265.7,177.7,325.1,681.7,301.5,712.2
SCA-6_Chr8v1_21409,CCR12,64.1,70,58.3,1.081,-0.5,0.63,0.18,8.60E-01,1.00E+00,0.9998,13329,153.4,140.3,96.6,0,55.9,67.9,81.2,8.5,32.3,168,33.8,2.4,109.2,160.9,37.9,0,79.1,30.4,41.5,9.9,81.8,78.8,39.7,30
SCA-6_Chr8v1_21410,SCA-6_Chr8v1_21410,423.4,387.1,459.6,1.553,-0.5,0.37,1.72,8.50E-02,1.00E+00,0.9998,13330,346.5,685.3,183.3,679.8,443.9,479.1,652.4,272.3,193.5,538.5,138,33.2,953.9,893.6,418.6,116.8,516.1,62.7,559.5,832.7,834.4,153.3,52.9,121
SCA-6_Chr8v1_21411,WDTC1,39.5,42.8,36.1,0.799,-0.5,0.61,-0.53,6.00E-01,1.00E+00,0.9998,13331,32.7,33.6,40.6,0,5.9,35.2,18.7,70.2,75.3,56.8,90.5,54.6,23.7,6.5,31.6,0,34.9,62.7,115.5,16.5,28.4,34.3,44.7,34.1
SCA-6_Chr8v1_21412,SCA-6_Chr8v1_21412,102.3,87.5,117.1,1.132,-0.5,0.62,0.29,7.70E-01,1.00E+00,0.9998,13332,56.4,49.9,114.6,0,4.4,76.9,30.2,133.8,101.1,51.9,124.3,306.2,72.4,20.9,91.1,0,14.7,206.9,63.9,92.2,72.8,131.9,305.5,332.9
SCA-6_Chr8v1_21413,BH145,84.9,81.3,88.6,1.253,-0.5,0.44,0.73,4.70E-01,1.00E+00,0.9998,13333,74.2,75.4,114.6,98,88.2,137.4,78,91.1,46.2,107.5,37.5,27.5,32.9,75.9,125.4,0,176.9,38.5,165.9,96.5,102.3,128.5,75.7,44.1
SCA-6_Chr8v1_21415,CCD31,380.1,348.8,411.3,1.191,-0.5,0.28,0.91,3.60E-01,1.00E+00,0.9998,13334,493,337.4,428.8,71.4,263.1,255.1,318.4,275.2,432.2,434.8,435.9,440.5,260.5,454,377.1,210.2,260,347.5,562.8,420.2,425.2,688.5,540.9,388.9
SCA-6_Chr8v1_21416,CUTA,16.4,19.5,13.4,0.904,-0.5,1.24,-0.12,9.10E-01,1.00E+00,0.9998,13335,2,0,16.2,0,0,0,0,40.8,53.8,0,118.8,2.4,0,26.2,18.9,0,4,28.7,0,35.1,0,2.6,37.6,7.3
SCA-6_Chr8v1_21417,1433B,1747.9,1847.4,1648.3,0.836,-0.5,0.22,-1.19,2.30E-01,1.00E+00,0.9998,13336,1334.5,2321.4,1157.3,4111.2,2267.9,1417.8,1200.7,1685.3,1559.9,1740.4,1855.2,1517.2,1531.5,1487.6,1226,2747.4,1466.4,1398.9,1212,1841,1517.6,1112.4,2073.1,2165.8
SCA-6_Chr8v1_21420,DNAJ,83.8,73.7,94,1.179,-0.5,0.66,0.36,7.20E-01,1.00E+00,0.9998,13337,5.9,1.2,69.5,67.4,0,27,31.2,138.5,102.1,44.5,211.1,186.1,1.3,149.2,77.6,2.9,25.5,129.9,79.6,68,85.3,117.3,228.8,162.4
SCA-6_Chr8v1_21421,SCA-6_Chr8v1_21421,72.4,69.6,75.1,0.861,-0.5,0.37,-0.58,5.60E-01,1.00E+00,0.9998,13338,66.3,102,76.7,71.4,80.8,87.5,57.2,37,84.9,81.5,67.6,22.3,57.9,41.9,56.8,275,50.9,91.3,63.9,17.6,36.4,67.7,65.6,76.4
SCA-6_Chr8v1_21422,SCA-6_Chr8v1_21422,118.5,116,121,0.964,-0.5,0.35,-0.15,8.80E-01,1.00E+00,0.9998,13339,95,148.4,147.1,14.3,174.9,137.4,78,138.5,78.5,79.1,119.7,180.9,144.7,20.9,106.4,230.3,80.4,128.1,74,174.4,138.7,107.9,153,93.2
SCA-6_Chr8v1_21423,REN1,201.8,184.5,219.2,1.091,-0.5,0.34,0.37,7.10E-01,1.00E+00,0.9998,13340,160.4,122.9,209.4,349.1,148.5,206.9,120.7,168,129,208.7,191,198.9,235.5,94.2,260.7,683.6,93.8,197,133.4,82.3,243.3,359.7,137.8,109.2
SCA-6_Chr8v1_21424,REN1,18.2,25.8,10.6,0.534,-0.5,0.8,-1.13,2.60E-01,1.00E+00,0.9998,13341,36.6,33.6,34.3,2,52.9,25.3,9.4,22.8,7.5,67.9,15.5,1.4,9.2,0,0,0,34.9,4.5,9,0,42.1,22.3,0.5,5
SCA-6_Chr8v1_21425,REN1,671.3,906.3,436.3,0.653,-0.5,0.69,-0.89,3.70E-01,1.00E+00,0.9998,13342,731.6,1083,411.6,4719.5,1028.9,714.6,457.8,125.3,136.5,1251.2,72.2,143.4,2041.9,857,433.9,0,312.3,107.5,312.8,58.1,571.8,337.4,70.2,132.8
SCA-6_Chr8v1_21426,PUMP5,17.2,15.9,18.5,1.144,-0.5,1,0.19,8.50E-01,1.00E+00,0.9998,13343,55.4,24.4,27.1,0,0,31.9,0,1.9,4.3,11.1,33.8,0.9,88.2,0,19.8,0,8,29.6,22.4,17.6,0,0,16.8,19.6
SCA-6_Chr8v1_21427,SCA-6_Chr8v1_21427,9.7,12,7.5,0.9,-0.5,1.12,-0.14,8.90E-01,1.00E+00,0.9998,13344,6.9,52.2,7.2,0,0,11.4,11.4,2.8,4.3,34.6,12.8,0,0,0,28.9,0,13.4,0,0,1.1,23.9,6,14.2,2.3
SCA-6_Chr8v1_21428,AED3,219.9,235.2,204.7,0.716,-0.5,0.4,-1.19,2.30E-01,1.00E+00,0.9998,13345,231.7,316.6,433.3,428.7,233.7,210.1,55.1,27.5,93.5,202.6,208.4,380.7,67.1,328.4,244.5,240.2,101.9,230.2,75.1,43.9,84.1,197,257.7,585.8
SCA-6_Chr8v1_21429,SCA-6_Chr8v1_21429,2.2,1.4,3.1,3.382,-0.5,2.31,0.76,4.50E-01,1.00E+00,0.9998,13346,0,0,0,0,0,0,0,0,0,13.6,3.7,0,0,0,10.8,0,0,2.7,0,16.5,0,0,3.1,3.6
SCA-6_Chr8v1_21430,USPAL,51.3,57.8,44.8,0.785,-0.5,0.55,-0.64,5.20E-01,1.00E+00,0.9998,13347,50.5,83.5,37.9,169.4,61.7,28.6,53.1,13.3,29,61.8,25.6,78.8,181.6,66.7,4.5,10.7,56.3,5.4,10.1,50.5,90.9,18.8,19.3,22.7
SCA-6_Chr8v1_21431,UBP16,187.2,196.6,177.7,0.893,-0.5,0.37,-0.44,6.60E-01,1.00E+00,0.9998,13348,223.7,184.4,215.7,75.5,348.3,108.7,180,148,229,93.9,159.9,392.6,175,104.7,161.5,5.3,154.1,152.2,213,160.2,187.6,203.8,260.3,354.7
SCA-6_Chr8v1_21432,AHL17,14.4,22.3,6.5,0.351,-0.5,0.75,-2.01,4.50E-02,1.00E+00,0.9998,13349,20.8,8.1,3.6,22.5,67.6,17.2,34.3,16.1,29,19.8,22.8,5.7,0,0,4.5,0,4,7.2,20.2,24.1,0,5.1,7.1,5.9
SCA-6_Chr8v1_21433,AP4M,84.8,87.6,82,1.007,-0.5,0.46,0.02,9.80E-01,1.00E+00,0.9998,13350,62.4,68.4,89.4,81.7,97,22.1,63.5,131.9,144.1,88.9,153.5,48.4,59.2,48.4,49.6,0,101.9,104.8,134.5,97.6,64.8,125,74.7,123.3
SCA-6_Chr8v1_21434,BCA5,20,25.1,15,0.592,-0.5,1.04,-0.73,4.70E-01,1.00E+00,0.9998,13351,0,2.3,0.9,0,0,26.2,47.9,75.9,57,0,59.4,31.3,0,0,6.3,0,10.7,35.8,26.9,51.6,29.6,1.7,14.7,2.3
SCA-6_Chr8v1_21435,BH030,124.3,126.3,122.3,0.937,-0.5,0.54,-0.17,8.60E-01,1.00E+00,0.9998,13352,80.2,73.1,59.6,0,92.6,129.2,213.3,357.8,250.5,54.3,124.3,81.2,18.4,28.8,42.4,242.2,95.2,107.5,152.5,518.9,71.6,66.8,86.4,37.3
SCA-6_Chr8v1_21436,TRX1,626.2,870.1,382.2,0.536,-0.5,0.48,-1.87,6.20E-02,1.00E+00,0.9998,13353,859.3,1688.3,502.8,2455.7,1221.4,883.9,447.4,252.4,282.7,1290.8,241.3,315.7,871,560,557.5,0,475.9,190.8,426.1,203,479.7,374.2,200.3,247.9
SCA-6_Chr8v1_21437,Y5486,2.2,0.5,4,9.552,-0.5,2.28,1.43,1.50E-01,1.00E+00,0.9998,13354,0,0,0,0,0,4.1,0,0,0,0,1.8,0,0,0,20.7,0,0,10.7,0,0,0,11.1,0.5,4.5
